artist,facebook,twitter,website,genre,mtv
 Oscar Brand ,,,,Blues/Folk,http://www.mtv.com/artists/oscar-brand/biography
 Orianthi ,http://www.facebook.com/20523226680,http://www.twitter.com/orianthi,,Rock,http://www.mtv.com/artists/orianthi/biography
 Otep ,http://www.facebook.com/23063160130,http://www.twitter.com/otepofficial,http://otepsaves.me,Ambient,http://www.mtv.com/artists/otep/biography
 Ottmar Liebert ,,,http://www.ottmarliebert.com/biography/index.php,World/International,http://www.mtv.com/artists/ottmar-liebert/biography
 Paul Heaton ,http://www.facebook.com/19036402622,http://www.twitter.com/paulheatonsolo,,Rock,http://www.mtv.com/artists/paul-heaton/biography
 Papanasam Sivan ,,,,,http://www.mtv.com/artists/papanasam-sivan/biography
 Panjabi Hit Squad ,,,,,http://www.mtv.com/artists/panjabi-hit-squad/biography
 Pappo's Blues ,,,,Latin,http://www.mtv.com/artists/pappos-blues/biography
 Paloma Faith ,http://www.facebook.com/72691320969,http://www.twitter.com/palomafaith,http://www.palomafaith.com,Soul,http://www.mtv.com/artists/paloma-faith/biography
 Pam Gadd ,,,,Country,http://www.cmt.com/artists/pam-gadd/biography
 Pam Tillis ,http://www.facebook.com/102745719764527,http://www.twitter.com/pamtillis,http://www.pamtillis.com,Country,http://www.cmt.com/artists/pam-tillis/biography
 Passaic High School Marching Band ,,,,,http://www.mtv.com/artists/passaic-high-school-marching-band/biography
 Pastor R.A. Vernon ,,,,,http://www.mtv.com/artists/pastor-ra-vernon/biography
 Pastor Troy ,http://www.facebook.com/312215959759,http://www.twitter.com/pastortroydsgb,,Hip-Hop/Rap,http://www.mtv.com/artists/pastor-troy/biography
" Ray Parker, Jr. ",http://www.facebook.com/83913529358,http://www.twitter.com/orayo,,Soul,http://www.mtv.com/artists/ray-parker-jr-1/biography
 Paul Anka ,http://www.facebook.com/181635378521976,,http://www.paulanka.com/,Pop,http://www.mtv.com/artists/paul-anka/biography
 Paul Ansell ,,,,,http://www.mtv.com/artists/paul-ansell/biography
 Paul Brandt ,http://www.facebook.com/331522040635,http://www.twitter.com/paulbrandt,,Country,http://www.cmt.com/artists/paul-brandt/biography
 Patrick Wolf ,http://www.facebook.com/6229419319,http://www.twitter.com/pw_offical,,Rock,http://www.mtv.com/artists/patrick-wolf/biography
 Paula Abdul ,http://www.facebook.com/85576814360,http://www.twitter.com/paulaabdul,http://www.paula-abdul.com/,Dance/Electronic,http://www.mtv.com/artists/paula-abdul/biography
 Pauletta Washington ,,,,,http://www.mtv.com/artists/pauletta-washington/biography
 Pee Wee King ,,,http://www.countrymusichalloffame.com/inductees/peewee_king.html,Country,http://www.cmt.com/artists/pee-wee-king/biography
 Peggy Dell ,,,,,http://www.mtv.com/artists/peggy-dell/biography
 Peggy Lee ,http://www.facebook.com/198146090228033,,,Jazz,http://www.mtv.com/artists/peggy-lee/biography
 Peign ,,,,,http://www.mtv.com/artists/peign/biography
 Paul Oakenfold ,http://www.facebook.com/14545417155,http://www.twitter.com/pauloakenfold,http://PaulOakenfold.com,Trance,http://www.mtv.com/artists/paul-oakenfold/biography
 Paul Parr ,,,,,http://www.cmt.com/artists/paul-parr/biography
 Paul Wall ,http://www.facebook.com/56712025934,http://www.twitter.com/paulwallbaby,,Hip-Hop/Rap,http://www.mtv.com/artists/paul-wall/biography
 Pirates of the Mississippi ,,,,Country,http://www.cmt.com/artists/pirates-of-the-mississippi/biography
 PJ Golden ,,,,,http://www.mtv.com/artists/pj-golden/biography
 PJ Harvey ,http://www.facebook.com/18828139920,http://www.twitter.com/pjharveyuk,http://www.pjharvey.net/,Rock,http://www.mtv.com/artists/pj-harvey/biography
 Phurpa ,,,,,http://www.mtv.com/artists/phurpa/biography
 Phyllis Hyman ,http://www.facebook.com/12767947260,,,Jazz,http://www.mtv.com/artists/phyllis-hyman/biography
 Perfect Stranger ,,,,Country,http://www.cmt.com/artists/perfect-stranger-00/biography
 Pet Shop Boys ,http://www.facebook.com/9084801284,http://www.twitter.com/petshopboys,,Pop,http://www.mtv.com/artists/pet-shop-boys/biography
 Petawane ,,http://twitter.com/petawane,http://tiny.cc/petawane,Soul,http://www.mtv.com/artists/petawane/biography
 PÃ©rez Prado ,,,,World/International,http://www.mtv.com/artists/prez-prado/biography
 Peter Blakeley ,,,,Rock,http://www.mtv.com/artists/peter-blakeley/biography
 Peter Cincotti ,http://www.facebook.com/6063506654,,,Easy Listening/Vocal,http://www.mtv.com/artists/peter-cincotti/biography
 Peter Rowan ,http://www.facebook.com/146855238675410,,,Blues/Folk,http://www.cmt.com/artists/peter-rowan/biography
 Peter Strauss ,,,,,http://www.mtv.com/artists/peter-strauss/biography
 Peter Tosh ,http://www.facebook.com/160185436767,http://www.twitter.com/petertosh,http://www.petertosh.com/,Reggae,http://www.mtv.com/artists/peter-tosh/biography
 Peter LeMarc ,http://www.facebook.com/28703502152,,,Rock,http://www.mtv.com/artists/peter-lemarc/biography
 Philip Smart ,,,,,http://www.mtv.com/artists/philip-smart/biography
 Playaz Lounge Crew ,,,,,http://www.mtv.com/artists/playaz-lounge-crew/biography
 Pilgrim Jubilee Singers ,,,,R&B/Soul,http://www.mtv.com/artists/pilgrim-jubilee-singers/biography
 Phil Fischer ,,,,Grunge,http://www.mtv.com/artists/phil-fischer/biography
 PinMonkey ,,,http://www.pinmonkey.net/,Country,http://www.cmt.com/artists/pinmonkey/biography
 Sonny Stitt ,,,,Jazz,http://www.mtv.com/artists/sonny-stitt/biography
 Sonora Matancera ,,,,Latin,http://www.mtv.com/artists/sonora-matancera-2/biography
 Piccadilly Dance Orchestra ,,,,,http://www.mtv.com/artists/piccadilly-dance-orchestra/biography
 Pierre Blanchard ,,,,Jazz,http://www.mtv.com/artists/pierre-blanchard/biography
 Portishead ,http://www.facebook.com/152714821450160,http://www.twitter.com/portisheadinfo,http://www.portishead.co.uk,Dance/Electronic,http://www.mtv.com/artists/portishead/biography
 Povertyneck Hillbillies ,,,,Country,http://www.cmt.com/artists/povertyneck-hillbillies/biography
 Polito Vega ,,,,,http://www.mtv.com/artists/polito-vega/biography
 PÃ³ka AngÃ©la ,,,,,http://www.mtv.com/artists/poka-angela/biography
 Ramon Claw ,,,,,http://www.mtv.com/artists/ramon-claw/biography
 Pretty Lights ,http://www.facebook.com/48875769308,http://www.twitter.com/prettylights,http://prettylightsmusic.com,Electronic,http://www.mtv.com/artists/pretty-lights/biography
 Pullin' Up ,,,,,http://www.mtv.com/artists/pullin-up/biography
 Pumpkin Uglies ,,,,,http://www.mtv.com/artists/pumpkin-uglies/biography
 Purdue Jazz Band ,,,,,http://www.mtv.com/artists/purdue-jazz-band/biography
 Queen Latifah ,http://www.facebook.com/90061353027,http://www.twitter.com/iamqueenlatifah,http://www.queenlatifah.com/,Hip-Hop/Rap,http://www.mtv.com/artists/queen-latifah/biography
 Queens of the Stone Age ,http://www.facebook.com/15014862805,http://www.twitter.com/qotsa,http://www.qotsa.com,Rock,http://www.mtv.com/artists/queens-of-the-stone-age/biography
 QueensrÃ¿che ,http://www.facebook.com/Queensryche,http://www.twitter.com/http://www.queensrycheofficial.com,http://www.queensrycheofficial.com,Hard Rock,http://www.mtv.com/artists/queensryche/biography
 Prozac ,,,,,http://www.mtv.com/artists/prozac-2/biography
 PSYCLE ,,,,,http://www.mtv.com/artists/psycle/biography
 Rancid ,,http://www.twitter.com/rancid,http://www.rancidrancid.com/,Rock,http://www.mtv.com/artists/rancid/biography
 Randall Morris ,,,,,http://www.mtv.com/artists/randall-morris/biography
 Ra Ra Riot ,http://www.facebook.com/19222378264,http://www.twitter.com/rarariot,http://www.rarariot.com,Indie Rock,http://www.mtv.com/artists/ra-ra-riot/biography
 R.A. The Rugged Man ,http://www.facebook.com/180800567216,http://www.twitter.com/ratheruggedman,,Hip-Hop,http://www.mtv.com/artists/ra-the-rugged-man/biography
 The Raconteurs ,http://www.facebook.com/8441676007,,,Rock,http://www.mtv.com/artists/the-raconteurs/biography
 Rafael Ruppert ,,,,,http://www.mtv.com/artists/rafael-ruppert/biography
 R3hab ,,,,,http://www.mtv.com/artists/r3hab/biography
 Rambler ,,,,,http://www.cmt.com/artists/rambler/biography
 Ray Smith ,,,,Rock,http://www.mtv.com/artists/ray-smith/biography
 Rayito Colombiano ,,,,Latin,http://www.mtv.com/artists/rayito-colombiano/biography
 Raymond Lam ,,,,,http://www.mtv.com/artists/raymond-lam/biography
 Raymond Myles ,,,,Inspirational,http://www.mtv.com/artists/raymond-myles/biography
 Renate Dirix ,,,,,http://www.mtv.com/artists/renate-dirix/biography
 Rene Cabel ,,,,,http://www.mtv.com/artists/rene-cabel/biography
 Randy Crawford ,,,,Soul,http://www.mtv.com/artists/randy-crawford/biography
 Randy Foster ,,,,,http://www.mtv.com/artists/randy-foster/biography
 Randy Howard ,,,,,http://www.cmt.com/artists/randy-howard-2/biography
 Randy Meisner ,,,,Country,http://www.cmt.com/artists/randy-meisner/biography
 Randy Rogers Band ,http://www.facebook.com/23859431504,http://www.twitter.com/rrbchoir,,Country,http://www.cmt.com/artists/randy-rogers-band/biography
 Var - The Real White Rapper ,,,,,http://www.mtv.com/artists/var-the-real-white-rapper-1/biography
 Rebecca Ferguson ,,,,,http://www.mtv.com/artists/rebecca-ferguson/biography
 R.City ,,,,,http://www.mtv.com/artists/rcity/biography
 Ready for the World ,http://www.facebook.com/122649197698,http://www.twitter.com/rftwmusic,,Soul,http://www.mtv.com/artists/ready-for-the-world/biography
 Readymade Breakup ,http://www.facebook.com/47731770597,http://www.twitter.com/rmbu,http://www.readymadebreakup.com,Rock & Roll,http://www.mtv.com/artists/readymade-breakup/biography
 rejusa ,,,,,http://www.mtv.com/artists/rejusa/biography
 Remnant ,,,,,http://www.mtv.com/artists/remnant-3/biography
 Rita Rose ,,,,,http://www.cmt.com/artists/rita-rose/biography
 Reel Big Fish ,http://www.facebook.com/160684890284,http://www.twitter.com/reelbigfish,,Rock,http://www.mtv.com/artists/reel-big-fish/biography
 Regina Spektor ,http://www.facebook.com/7082116388,http://www.twitter.com/respektor,http://www.reginaspektor.com/,Alternative,http://www.mtv.com/artists/regina-spektor/biography
 Richie Furay ,,,,Country,http://www.cmt.com/artists/richie-furay/biography
 Richie Lane ,,,,,http://www.mtv.com/artists/richie-lane/biography
 Richie Miletic ,,,,,http://www.cmt.com/artists/richie-miletic/biography
 Rick Hays & American Steel ,,,,,http://www.cmt.com/artists/rick-hays-american-steel/biography
 Rick Henry ,,,,,http://www.cmt.com/artists/rick-henry/biography
 Rick Springfield ,http://www.facebook.com/56447971811,http://www.twitter.com/rickspringfield,http://www.rickspringfield.com/,Pop,http://www.mtv.com/artists/rick-springfield/biography
 Ric Thret ,,,,,http://www.mtv.com/artists/ric-thret/biography
 Rhett Palmer ,,,,,http://www.mtv.com/artists/rhett-palmer/biography
 Ricardo Montaner ,http://www.facebook.com/185608924904709,http://www.twitter.com/montanertwiter,,Latin,http://www.mtv.com/artists/ricardo-montaner/biography
 Rev Run ,http://www.facebook.com/213820071991382,http://www.twitter.com/revrunwisdom,,Hip-Hop/Rap,http://www.mtv.com/artists/rev-run/biography
 Revathi ,,,,,http://www.mtv.com/artists/revathi/biography
 Revenge ,,,,Alternative,http://www.mtv.com/artists/revenge/biography
" Reverend Dr. Emma Hebblethwaite, Chaplain ",,,,,http://www.mtv.com/artists/reverend-dr-emma-hebblethwaite-chaplain/biography
 Richard Kastle ,,,,,http://www.mtv.com/artists/richard-kastle/biography
 Richard Lugo ,,,,Rock,http://www.mtv.com/artists/richard-lugo/biography
 Richard Brookens & Yellow Bell ,,,,,http://www.mtv.com/artists/richard-brookens-yellow-bell/biography
 Richard Harris ,,,,Soundtracks/Musicals,http://www.mtv.com/artists/richard-harris/biography
 Riley Siebert ,,,,,http://www.cmt.com/artists/riley-siebert/biography
 Ringo Starr ,,http://www.twitter.com/ringostarrmusic,http://www.miramax-aharddaysnight.com/,Pop,http://www.mtv.com/artists/ringo-starr/biography
 Rishi Rich ,http://www.facebook.com/109271192426222,,,Contemporary R&B,http://www.mtv.com/artists/rishi-rich/biography
 Rising Star ,,,,,http://www.mtv.com/artists/rising-star/biography
 Rob Halford ,,,http://www.two-online.com/,Rock,http://www.mtv.com/artists/rob-halford/biography
 Sid Vicious ,,,,Punk,http://www.mtv.com/artists/sid-vicious/biography
 Rod Picott ,,,http://www.rodpicott.com/,Country,http://www.cmt.com/artists/rod-picott/biography
 Ricky Dillard ,,,,,http://www.mtv.com/artists/ricky-dillard/biography
 Ricky Lynn Gregg ,,,http://www.rickylynngregg.com/,Country,http://www.cmt.com/artists/ricky-lynn-gregg/biography
 Ricky White ,,,,,http://www.mtv.com/artists/ricky-white/biography
 Riders in the Sky ,http://www.facebook.com/114565978503,http://www.twitter.com/harmonyranch,,Country,http://www.cmt.com/artists/riders-in-the-sky/biography
 Robert Perkins ,,,,,http://www.cmt.com/artists/robert-perkins/biography
" Robert ""Rumba"" Jones ",,,,,http://www.mtv.com/artists/robert-rumba-jones/biography
 Roberto Casas ,,,,,http://www.mtv.com/artists/roberto-casas/biography
 Robert John Godfrey ,,,,,http://www.mtv.com/artists/robert-john-godfrey/biography
 Robert Mlkeyan ,,,,,http://www.mtv.com/artists/robert-mlkeyan/biography
 Robert Nelson ,,,,,http://www.mtv.com/artists/robert-nelson/biography
 Robyn Pauhl ,,,,,http://www.mtv.com/artists/robyn-pauhl/biography
 Rob Zombie ,http://www.facebook.com/126545588322,http://www.twitter.com/rwzombie,http://www.robzombie.com,Hard Rock,http://www.mtv.com/artists/rob-zombie/biography
 Robert Cray ,,,,Blues,http://www.mtv.com/artists/robert-cray/biography
 Rocka Folka Blues ,,,,,http://www.mtv.com/artists/rocka-folka-blues/biography
 Rockie Lynne ,http://www.facebook.com/8517137997,http://www.twitter.com/rockielynne,,Country,http://www.cmt.com/artists/rockie-lynne/biography
 Rockwell ,http://www.facebook.com/411701450245,http://www.twitter.com/tom_rockwell,,Soul,http://www.mtv.com/artists/rockwell/biography
 Roy Rogers (Country) ,,,http://www.royrogers.com,Country,http://www.cmt.com/artists/roy-rogers-country/biography
 Rohan Bhatnagar ,,,,,http://www.mtv.com/artists/rohan-bhatnagar/biography
 Robin McNamara ,,,,,http://www.mtv.com/artists/robin-mcnamara/biography
 Rumley Brothers ,,,,,http://www.mtv.com/artists/rumley-brothers/biography
 Ronald Isley ,http://www.facebook.com/141444472550634,http://www.twitter.com/therealronisley,,R&B,http://www.mtv.com/artists/ronald-isley/biography
 Romina Power ,,,,,http://www.mtv.com/artists/romina-power/biography
 Ron Cole ,,,,,http://www.mtv.com/artists/ron-cole-00/biography
 Ron Kenoly ,http://www.facebook.com/121279211256075,,,Inspirational,http://www.mtv.com/artists/ron-kenoly/biography
 Ron Morris ,,,,,http://www.mtv.com/artists/ron-morris/biography
 Ron Tipping ,,,,,http://www.mtv.com/artists/ron-tipping/biography
 Ronan Parke ,http://www.facebook.com/199859116718008,http://www.twitter.com/ronanparke,,Easy Listening/Vocal,http://www.mtv.com/artists/ronan-parke/biography
 Ronnie Hawkins ,http://www.facebook.com/82375855400,,,Rock,http://www.mtv.com/artists/ronnie-hawkins/biography
 Rosey ,,,,Pop,http://www.mtv.com/artists/rosey/biography
 Gabrielle Roth & The Mirrors ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/gabrielle-roth-the-mirrors-1/biography
 RuPaul ,,,,House,http://www.mtv.com/artists/rupaul/biography
 Russ Arnwine ,,,,,http://www.mtv.com/artists/russ-arnwine/biography
 Rooney ,http://www.facebook.com/10062881299,http://www.twitter.com/rooneyband,http://www.rooney-band.com,Rock,http://www.mtv.com/artists/rooney/biography
 Russ Connell ,,,,,http://www.cmt.com/artists/russ-connell/biography
 Rudimental ,http://www.facebook.com/156873374377231,http://www.twitter.com/rudimentaluk,http://rudimental.co.uk,Electronic,http://www.mtv.com/artists/rudimental/biography
 Rudolph Stanfield ,,,,,http://www.mtv.com/artists/rudolph-stanfield/biography
 Rudy La Scala ,,,,,http://www.mtv.com/artists/rudy-la-scala/biography
 Rudy Sooter ,,,,Country,http://www.cmt.com/artists/rudy-sooter/biography
 Ruff Ryders ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/ruff-ryders/biography
 Rufio ,http://www.facebook.com/125249994180702,,,Rock,http://www.mtv.com/artists/rufio/biography
 Rusty Goodman ,,,,,http://www.mtv.com/artists/rusty-goodman/biography
 Royal Crown Revue ,,,http://www.rcr.com/,Rock,http://www.mtv.com/artists/royal-crown-revue/biography
 RubÃ©n Blades ,,,,World/International,http://www.mtv.com/artists/rubn-blades-1/biography
 Rubi ,,,,,http://www.mtv.com/artists/rubi/biography
 Sammy Blue ,,,,,http://www.mtv.com/artists/sammy-blue/biography
 Sammy Jay ,,http://www.twitter.com/sammyjaymusic,http://www.myspace.com/sammyjayakasamanthapowell,Pop,http://www.mtv.com/artists/sammy-jay/biography
 Safetysuit ,http://www.facebook.com/10964124733,http://www.twitter.com/safetysuit,http://safetysuitmusic.com,Pop/Rock,http://www.mtv.com/artists/safetysuit/biography
 Ryan Couron ,,,,,http://www.cmt.com/artists/ryan-couron/biography
 Ryuichi Sakamoto ,http://www.facebook.com/10360321603,http://www.twitter.com/ryuichisakamoto,http://www.kab.com/m/siteskmt/home2.html,Rock,http://www.mtv.com/artists/ryuichi-sakamoto/biography
 S. Janaki ,,,,,http://www.mtv.com/artists/s-janaki-2/biography
 Sam Bush ,http://www.facebook.com/6720778769,http://www.twitter.com/sam_bush,http://www.sambush.com/,Country,http://www.cmt.com/artists/sam-bush/biography
 San Quinn ,,,,Hip-Hop,http://www.mtv.com/artists/san-quinn/biography
 Shwayze ,http://www.facebook.com/6579131593,http://www.twitter.com/shwayze,,Pop,http://www.mtv.com/artists/shwayze/biography
 Shy Carter ,,,,,http://www.mtv.com/artists/shy-carter/biography
 Shelli Coe ,,,http://www.shellicoe.com,Traditional Country,http://www.cmt.com/artists/shelli-coe/biography
 Sarah Geronimo ,,,,,http://www.mtv.com/artists/sarah-geronimo/biography
 Sarah-Jane Hassell ,,,,,http://www.mtv.com/artists/sarah-jane-hassell/biography
 Sarah Johns ,,,,Country,http://www.cmt.com/artists/sarah-johns/biography
 Sarah McLachlan ,http://www.facebook.com/9272006351,http://www.twitter.com/sarahmclachlan,http://www.sarahmclachlan.com/,Alternative,http://www.mtv.com/artists/sarah-mclachlan/biography
 Santigold ,http://www.facebook.com/194194030593194,http://www.twitter.com/santigold,http://santigold.com,Alternative,http://www.mtv.com/artists/santigold/biography
 Saosin ,http://www.facebook.com/5431574905,http://www.twitter.com/saosin,,World/Reggae,http://www.mtv.com/artists/saosin/biography
 Sandy Posey ,,,,Country,http://www.cmt.com/artists/sandy-posey/biography
 Scandy ,,,,,http://www.mtv.com/artists/scandy/biography
 Scars on 45 ,http://www.facebook.com/14823947770,http://www.twitter.com/scarson45,http://Http://scarson45.com,College Rock,http://www.mtv.com/artists/scars-on-45/biography
 Scott Fitzgerald ,,,,,http://www.mtv.com/artists/scott-fitzgerald-1/biography
 Sattuma ,,,,,http://www.mtv.com/artists/sattuma/biography
 Saving Jane ,http://www.facebook.com/108407759184503,,,Rock,http://www.mtv.com/artists/saving-jane/biography
 Sheppard ,http://www.facebook.com/363746147048532,http://www.twitter.com/http://bit.ly/weareSheppard,http://wearesheppard.com,Pop,http://www.mtv.com/artists/sheppard/biography
 Shane Gamble ,http://www.facebook.com/71237973418,http://www.twitter.com/http://www.shanegamble.com,http://www.shanegamble.com,Country,http://www.cmt.com/artists/shane-gamble/biography
 Shane Worley ,,,,,http://www.cmt.com/artists/shane-worley/biography
 Shanice ,http://www.facebook.com/5709869137,,http://www.shaniceonline.com/,R&B/Soul,http://www.mtv.com/artists/shanice/biography
 Shanice Hayes ,,,,,http://www.mtv.com/artists/shanice-hayes/biography
 Servando y Florentino ,,,,Latin,http://www.mtv.com/artists/servando-y-florentino/biography
 Seatbelts ,,,,,http://www.mtv.com/artists/seatbelts/biography
 Scott Walker ,http://www.facebook.com/35660675545,,,Singer/Songwriter,http://www.mtv.com/artists/scott-walker/biography
 Scott Weiland ,http://www.facebook.com/7752565684,http://www.twitter.com/thescottweiland,,Rock,http://www.mtv.com/artists/scott-weiland/biography
 Scotty Emerick ,,,,,http://www.cmt.com/artists/scotty-emerick/biography
 Scotty Owens ,,,,,http://www.cmt.com/artists/scotty-owens/biography
 Secret Garden ,http://www.facebook.com/15745928442,,,Easy Listening/Vocal,http://www.mtv.com/artists/secret-garden/biography
 Setara Hussainzada ,,,,,http://www.mtv.com/artists/setara-hussainzada/biography
 Seth Gold ,,,,,http://www.mtv.com/artists/seth-gold/biography
 Seven Mary Three ,http://www.facebook.com/57964106177,http://www.twitter.com/7m3,http://www.7m3.com,Alternative,http://www.mtv.com/artists/seven-mary-three/biography
 Selideth ,,,,,http://www.mtv.com/artists/selideth/biography
 Sevendust ,http://www.facebook.com/25493613958,http://www.twitter.com/sevendust,http://www.sevendust.com/,Hard Rock,http://www.mtv.com/artists/sevendust/biography
 Sevillian the Prophet ,,,,,http://www.mtv.com/artists/sevillian-the-prophet/biography
 Sexy Synthesizer ,,,,,http://www.mtv.com/artists/sexy-synthesizer-1/biography
 Shawnna ,http://www.facebook.com/368172643254365,http://www.twitter.com/shawnnamusic,,Dance/Electronic,http://www.mtv.com/artists/shawnna/biography
 She Devil ,,,,,http://www.mtv.com/artists/she-devil/biography
 Sheila E. ,http://www.facebook.com/218325951513157,http://www.twitter.com/sheilaedrummer,http://www.sheilae.com/,Pop,http://www.mtv.com/artists/sheila-e/biography
 Sharey ,,,,,http://www.mtv.com/artists/sharey/biography
 Sharon Cuneta ,,http://www.twitter.com/sharoncunetaph,,Easy Listening/Vocal,http://www.mtv.com/artists/sharon-cuneta/biography
 Sharon White ,,,,Country,http://www.cmt.com/artists/sharon-white/biography
 sHoop ,,,,,http://www.mtv.com/artists/shoop/biography
 Sonee Black ,,http://www.twitter.com/http://www.soneeblack.webs.com,http://soneeblack.webs.com,Hip-Hop/Rap,http://www.mtv.com/artists/sonee-black/biography
 Sonia Leigh ,http://www.facebook.com/131717174856,http://www.twitter.com/sonialeigh,http://www.sonialeigh.com,Contemporary Country,http://www.cmt.com/artists/sonia-leigh/biography
 Simonna ,,,,,http://www.mtv.com/artists/simonna/biography
 Simeon Abbott ,,,,,http://www.mtv.com/artists/simeon-abbott/biography
 Sil Austin ,,,,Blues/Folk,http://www.mtv.com/artists/sil-austin/biography
 Skee-Lo ,,http://twitter.com/skeelo_musik,http://www.wegotfreshideas.com,Alternative Rap,http://www.mtv.com/artists/skee-lo/biography
 Skeeter Davis ,,,,Country,http://www.cmt.com/artists/skeeter-davis/biography
 Skyler Stonestreet ,http://www.facebook.com/SkylerStonestreet,http://www.twitter.com/http://www.skylerstonestreet.com,http://www.skylerstonestreet.com,Pop,http://www.mtv.com/artists/skyler-stonestreet/biography
 Slash ,,,,,http://www.mtv.com/artists/slash/biography
 Slayer ,http://www.facebook.com/12019910389,http://www.twitter.com/slayer,http://www.diabolus.net/,Metal,http://www.mtv.com/artists/slayer/biography
 Siouxsie and the Banshees ,http://www.facebook.com/186751311365203,,,Rock,http://www.mtv.com/artists/siouxsie-and-the-banshees/biography
 Sir Jimmy Young ,,,,,http://www.mtv.com/artists/sir-jimmy-young/biography
 Sir Mix-A-Lot ,http://www.facebook.com/56641672381,http://www.twitter.com/therealmix,,Hip-Hop/Rap,http://www.mtv.com/artists/sir-mix-a-lot/biography
 Sistar ,,,,,http://www.mtv.com/artists/sistar/biography
 Smash Mouth ,http://www.facebook.com/smashmouth,,http://www.smashmouth.com/,College Rock,http://www.mtv.com/artists/smash-mouth/biography
 Young Buck ,http://www.facebook.com/106789516056213,http://www.twitter.com/youngbuck,,Hip-Hop/Rap,http://www.mtv.com/artists/young-buck/biography
 Terry Smith ,,,,Rock,http://www.mtv.com/artists/terry-smith-00/biography
 Stringbean ,,,,Country,http://www.cmt.com/artists/stringbean/biography
 Splinter Middleton ,,,,,http://www.cmt.com/artists/splinter-middleton-00/biography
 S.P. Sailaja ,,,,,http://www.mtv.com/artists/sp-sailaja/biography
 Space Heaters ,http://www.facebook.com/216375328440405,,,Indie Rock,http://www.mtv.com/artists/space-heaters/biography
 Speedy Sparks ,,,,,http://www.mtv.com/artists/speedy-sparks/biography
 SPF 1000 ,,,,,http://www.mtv.com/artists/spf-1000/biography
 Spineshank ,http://www.facebook.com/46936914774,http://www.twitter.com/spineshankband,http://www.spineshank.com/,Rock,http://www.mtv.com/artists/spineshank/biography
 Spirits Burning ,,,,,http://www.mtv.com/artists/spirits-burning/biography
 St. Lucia ,http://www.facebook.com/199851036718573,http://www.twitter.com/stlucia,,Rock,http://www.mtv.com/artists/st-lucia/biography
 Spandau Ballet ,http://www.facebook.com/45450980003,http://www.twitter.com/spandauballet,,Alternative,http://www.mtv.com/artists/spandau-ballet/biography
 Steppenwolf ,http://www.facebook.com/60353838644,,http://www.steppenwolf.com/,Rock,http://www.mtv.com/artists/steppenwolf/biography
 Stereophonics ,http://www.facebook.com/423797957637533,http://www.twitter.com/stars_in_stereo,http://www.stereophonics.co.uk/,Rock,http://www.mtv.com/artists/stereophonics/biography
 Steep Canyon Rangers ,http://www.facebook.com/118689558151750,http://www.twitter.com/steepcanyon,,Country,http://www.cmt.com/artists/steep-canyon-rangers/biography
 Stacy Dorning ,,,,,http://www.mtv.com/artists/stacy-dorning/biography
 Staind ,http://www.facebook.com/28175172673,,http://www.staind.com/,Rock,http://www.mtv.com/artists/staind/biography
 Stephanie Fox ,,,,,http://www.mtv.com/artists/stephanie-fox/biography
 Stephanie Tianaco ,,,,,http://www.mtv.com/artists/stephanie-tianaco/biography
 Stephen Marley ,http://www.facebook.com/110656482324180,http://www.twitter.com/stephenmarley,http://www.stephenmarleymusic.com/,World/Reggae,http://www.mtv.com/artists/stephen-marley/biography
 The Statesboro Revue ,,,,Americana,http://www.cmt.com/artists/the-statesboro-revue/biography
 Steve Rupe ,,,,,http://www.mtv.com/artists/steve-rupe/biography
 Steven Cenker ,,,,,http://www.mtv.com/artists/steven-cenker/biography
 Steven Curtis Chapman ,http://www.facebook.com/8547147948,http://www.twitter.com/stevencurtis,http://stevencurtischapman.com/,Christian & Gospel,http://www.mtv.com/artists/steven-curtis-chapman/biography
 Steve Goodman ,,,,Blues/Folk,http://www.cmt.com/artists/steve-goodman/biography
 Steve Gulley ,,,,,http://www.cmt.com/artists/steve-gulley/biography
 Steve Lippia ,,,,,http://www.mtv.com/artists/steve-lippia/biography
 Steve Miller Band ,http://www.facebook.com/9028478811,http://www.twitter.com/smbofficial,,Rock,http://www.mtv.com/artists/steve-miller-band/biography
 Strange Talk ,http://www.facebook.com/strangetalkmusic,http://twitter.com/Strange_Talk,http://strangetalkmusic.com/,Alternative,http://www.mtv.com/artists/strange-talk/biography
 Street Sweeper Social Club ,http://www.facebook.com/77081546425,http://www.twitter.com/streetsweep,,Rock,http://www.mtv.com/artists/street-sweeper-social-club/biography
 Stone Sour ,http://www.facebook.com/7558064577,http://www.twitter.com/stonesour,http://stonesour.com,Hard Rock,http://www.mtv.com/artists/stone-sour/biography
 Suuret Suomalaiset Tanssiorkesterit ,,,,,http://www.mtv.com/artists/suuret-suomalaiset-tanssiorkesterit/biography
 Suzanne Vega ,http://www.facebook.com/7594249100,http://www.twitter.com/suzyv,http://www.vega.net/,Rock,http://www.mtv.com/artists/suzanne-vega/biography
 Suzette Quintanilla ,,,,,http://www.mtv.com/artists/suzette-quintanilla/biography
 Sum 41 ,http://www.facebook.com/36646107889,http://www.twitter.com/sum41,http://www.sum41.com/,Rock,http://www.mtv.com/artists/sum-41/biography
 Sun AKA Geisha ,,,,,http://www.mtv.com/artists/sun-aka-geisha/biography
